id_paisano,desagregacion,pais_cod,encuesta,ano,p,q,r,s,t,u,v,w,x,y,z,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
COL2001,Low skilled men,COL,,2001,,,,,,,,,,,,48.46638488769531,9,9,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2001,Medium skilled men,COL,,2001,,,,,,,,,,,,32.78732681274414,10,10,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2001,High skilled men,COL,,2001,,,,,,,,,,,,23.21187400817871,11,11,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2001,Woman,COL,,2001,,,,,,,,,,,,39.09371948242188,12,12,,Woman,2,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2001,Man,COL,,2001,,,,,,,,,,,,41.59196472167969,13,13,,Man,3,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2001,Women/men ratio,COL,,2001,,,,,,,,,,,,.9399344325065613,16,16,,Women/men ratio,6,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Total,COL,,2002,,,,,,,,,,,,41.05251312255859,1,1,,Total,1,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Women,COL,,2002,,,,,,,,,,,,37.4985237121582,2,2,,Gender,4,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Men,COL,,2002,,,,,,,,,,,,43.47129058837891,3,3,,Gender,4,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Women - men gap,COL,,2002,,,,,,,,,,,,-5.972765922546387,4,4,1.0217527,Women - men gap,5,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Low skilled women,COL,,2002,,,,,,,,,,,,48.89678192138672,6,6,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Medium skilled women,COL,,2002,,,,,,,,,,,,29.2132511138916,7,7,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,High skilled women,COL,,2002,,,,,,,,,,,,17.5146598815918,8,8,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Low skilled men,COL,,2002,,,,,,,,,,,,51.09732437133789,9,9,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Medium skilled men,COL,,2002,,,,,,,,,,,,35.50800323486328,10,10,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,High skilled men,COL,,2002,,,,,,,,,,,,22.239990234375,11,11,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Woman,COL,,2002,,,,,,,,,,,,37.4985237121582,12,12,,Woman,2,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Man,COL,,2002,,,,,,,,,,,,43.47129058837891,13,13,,Man,3,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2002,Women/men ratio,COL,,2002,,,,,,,,,,,,.8626043200492859,16,16,,Women/men ratio,6,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Total,COL,,2003,,,,,,,,,,,,40.5196647644043,1,1,,Total,1,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Women,COL,,2003,,,,,,,,,,,,38.87194061279297,2,2,,Gender,4,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Men,COL,,2003,,,,,,,,,,,,41.6658935546875,3,3,,Gender,4,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Women - men gap,COL,,2003,,,,,,,,,,,,-2.793952465057373,4,4,.99301094,Women - men gap,5,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Low skilled women,COL,,2003,,,,,,,,,,,,49.48486709594727,6,6,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Medium skilled women,COL,,2003,,,,,,,,,,,,34.22119522094727,7,7,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,High skilled women,COL,,2003,,,,,,,,,,,,15.98191738128662,8,8,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Low skilled men,COL,,2003,,,,,,,,,,,,48.91092681884766,9,9,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Medium skilled men,COL,,2003,,,,,,,,,,,,34.60478591918945,10,10,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,High skilled men,COL,,2003,,,,,,,,,,,,21.42609405517578,11,11,,Qualification (men),8,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Woman,COL,,2003,,,,,,,,,,,,38.87194061279297,12,12,,Woman,2,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Man,COL,,2003,,,,,,,,,,,,41.6658935546875,13,13,,Man,3,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2003,Women/men ratio,COL,,2003,,,,,,,,,,,,.9329438805580139,16,16,,Women/men ratio,6,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2004,Total,COL,,2004,,,,,,,,,,,,41.0736083984375,1,1,,Total,1,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2004,Women,COL,,2004,,,,,,,,,,,,37.86419677734375,2,2,,Gender,4,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2004,Men,COL,,2004,,,,,,,,,,,,43.27408981323242,3,3,,Gender,4,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2004,Women - men gap,COL,,2004,,,,,,,,,,,,-5.409893035888672,4,4,.95131838,Women - men gap,5,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2004,Low skilled women,COL,,2004,,,,,,,,,,,,49.20352935791016,6,6,,Qualification (women),7,Colombia,Colombia,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
