id_paisano,desagregacion,pais_cod,encuesta,ano,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
BRA_PNAD2011,Head household high skilled (women),BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,1.510228514671326,14,14,,Qualification (women),9,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2011,Head household low skilled (men),BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,1.03937029838562,15,15,,Qualification (men),10,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2011,Head household medium skilled (men),BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,.3923077583312988,16,16,,Qualification (men),10,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2011,Head household high skilled (men),BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,.1247071176767349,17,17,,Qualification (men),10,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2011,Women/men ratio,BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,9.971720695495605,20,20,,Women/men ratio,6,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2011,Woman,BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,15.49504470825195,21,21,,Woman,2,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2011,Man,BRA_PNAD,PNAD,2011,.3923077583312988,.1247071176767349,1.553898811340332,22,22,,Man,3,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Total,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,17.43063926696777,1,1,,Total,1,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Total,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,17.1450366973877,1,1,,Total,1,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Women,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,15.6894006729126,2,2,,Gender,4,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Women,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,15.34119319915771,2,2,,Gender,4,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Men,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,1.741238236427307,3,3,,Gender,4,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Men,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,1.803843140602112,3,3,,Gender,4,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Women - men gap,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,13.94816207885742,4,4,.33661735,Women - men gap,5,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Women - men gap,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,13.53734970092773,4,4,.36618051,Women - men gap,5,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Women without children,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,,6,6,,Children (women),7,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Women without children,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,,6,6,,Children (women),7,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Women with children aged 0-5,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,2.691146373748779,7,7,,Children (women),7,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Women with children aged 0-5,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,2.756886959075928,7,7,,Children (women),7,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Women with children older than 5,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,12.99825382232666,8,8,,Children (women),7,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNADC2012,Women with children older than 5,BRA_PNADC,PNADC,2012,.4785788953304291,.1697158366441727,12.58430671691895,8,8,,Children (women),7,Brazil,Brazil (PNADC),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_PNAD2012,Men without children,BRA_PNAD,PNAD,2012,.475771427154541,.1375621408224106,,9,9,,Children (men),8,Brazil,Brazil (PNAD),"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
