id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
CHL2012,"Women in high-skilled household, science",CHL,PISA,2012,478.6575317382813,30,30,,,,"Qualification (women), science",20,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Men in low-skilled household, science",CHL,PISA,2012,404.8458862304688,31,31,,,,"Qualification (men), science",21,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Men in medium-skilled household, science",CHL,PISA,2012,446.4878540039063,32,32,,,,"Qualification (men), science",21,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Men in high-skilled household, science",CHL,PISA,2012,481.5969543457031,33,33,,,,"Qualification (men), science",21,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Woman, mathematic",CHL,PISA,2012,410.5432434082031,34,34,,,,"Woman, mathematic",2,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Man, mathematic",CHL,PISA,2012,435.5246276855469,35,35,,,,"Man, mathematic",3,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Woman, language",CHL,PISA,2012,452.3711547851563,36,36,,,,"Woman, language",9,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Man, language",CHL,PISA,2012,429.6961669921875,37,37,,,,"Man, language",10,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Woman, science",CHL,PISA,2012,441.645263671875,38,38,,,,"Woman, science",16,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2012,"Man, science",CHL,PISA,2012,448.4410705566406,39,39,,,,"Man, science",17,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Total, mathematic",CHL,PISA,2015,422.6713562011719,1,1,,,,"Total, mathematic",1,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Women, mathematic",CHL,PISA,2015,413.448974609375,2,2,,,,"Gender, mathematic",4,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Men, mathematic",CHL,PISA,2015,431.798095703125,3,3,,,,"Gender, mathematic",4,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Gap women - men, mathematic",CHL,PISA,2015,18.28826141357422,4,4,6.8032484,,,"Gap women - men, mathematic",5,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Women in low-skilled household, mathematic",CHL,PISA,2015,363.1768188476563,6,6,,,,"Qualification (women), mathematic",6,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Women in medium-skilled household, mathematic",CHL,PISA,2015,409.4901123046875,7,7,,,,"Qualification (women), mathematic",6,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Women in high-skilled household, mathematic",CHL,PISA,2015,442.8853759765625,8,8,,,,"Qualification (women), mathematic",6,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Men in low-skilled household, mathematic",CHL,PISA,2015,381.7127075195313,9,9,,,,"Qualification (men), mathematic",7,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Men in medium-skilled household, mathematic",CHL,PISA,2015,425.08837890625,10,10,,,,"Qualification (men), mathematic",7,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Men in high-skilled household, mathematic",CHL,PISA,2015,462.7070007324219,11,11,,,,"Qualification (men), mathematic",7,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Total, language",CHL,PISA,2015,458.5708618164063,12,12,,,,"Total, language",8,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,"Women, language",CHL,PISA,2015,464.5616455078125,13,13,,,,"Gender, language",11,Chile,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
