id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
CHL_ERCE13-192013,"Hombre, lectura",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,762.544677734375,37,37,,,,"Hombre, lectura",10,Chile,Chile (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Mujer, ciencia",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,774.173095703125,38,38,,,,"Mujer, ciencia",16,Chile,Chile (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL_ERCE13-192013,"Hombre, ciencia",CHL_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,762.2490844726563,39,39,,,,"Hombre, ciencia",17,Chile,Chile (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,492.7121887207031,1,1,,,,"Total, matemática",1,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,485.9570617675781,2,2,,,,"Género, matemática",4,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,500.4865112304688,3,3,,,,"Género, matemática",4,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares baja calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,484.3998413085938,6,6,,,,"Calificación (mujeres), matemática",6,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares media calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,501.0649719238281,7,7,,,,"Calificación (mujeres), matemática",6,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares alta calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,492.0990295410156,8,8,,,,"Calificación (mujeres), matemática",6,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares baja calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,499.4571838378906,9,9,,,,"Calificación (hombres), matemática",7,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares media calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,513.06396484375,10,10,,,,"Calificación (hombres), matemática",7,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares alta calificación, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,504.4073181152344,11,11,,,,"Calificación (hombres), matemática",7,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,514.9368896484375,12,12,,,,"Total, lectura",8,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,512.8773193359375,13,13,,,,"Género, lectura",11,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,517.3077392578125,14,14,,,,"Género, lectura",11,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares baja calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,508.1932373046875,17,17,,,,"Calificación (mujeres), lectura",13,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares media calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,540.5986328125,18,18,,,,"Calificación (mujeres), lectura",13,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares alta calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,523.9025268554688,19,19,,,,"Calificación (mujeres), lectura",13,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares baja calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,513.1893310546875,20,20,,,,"Calificación (hombres), lectura",14,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares media calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,548.2283325195313,21,21,,,,"Calificación (hombres), lectura",14,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares alta calificación, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,520.9239501953125,22,22,,,,"Calificación (hombres), lectura",14,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Total, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,504.3172912597656,23,23,,,,"Total, ciencia",15,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,495.3026428222656,24,24,,,,"Género, ciencia",18,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,514.2354736328125,25,25,,,,"Género, ciencia",18,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares baja calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,494.1801452636719,28,28,,,,"Calificación (mujeres), ciencia",20,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares media calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,509.9961853027344,29,29,,,,"Calificación (mujeres), ciencia",20,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujeres en hogares alta calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,501.8182678222656,30,30,,,,"Calificación (mujeres), ciencia",20,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares baja calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,512.1408081054688,31,31,,,,"Calificación (hombres), ciencia",21,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares media calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,533.7048950195313,32,32,,,,"Calificación (hombres), ciencia",21,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombres en hogares alta calificación, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,519.0831298828125,33,33,,,,"Calificación (hombres), ciencia",21,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujer, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,485.9570617675781,34,34,,,,"Mujer, matemática",2,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombre, matemática",COL_ERCE06-13,(S)ERCE 2006,2006,500.4865112304688,35,35,,,,"Hombre, matemática",3,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujer, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,512.8773193359375,36,36,,,,"Mujer, lectura",9,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombre, lectura",COL_ERCE06-13,(S)ERCE 2006,2006,517.3077392578125,37,37,,,,"Hombre, lectura",10,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Mujer, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,495.3026428222656,38,38,,,,"Mujer, ciencia",16,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132006,"Hombre, ciencia",COL_ERCE06-13,(S)ERCE 2006,2006,514.2354736328125,39,39,,,,"Hombre, ciencia",17,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Total, matemática",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,514.6907958984375,1,1,,,,"Total, matemática",1,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL_ERCE06-132013,"Mujeres, matemática",COL_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,505.5830993652344,2,2,,,,"Género, matemática",4,Colombia,Colombia (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
